Order_ID,Timestamp_Order_Placed,Timestamp_Prep_Finished,Timestamp_Driver_Departed,Timestamp_Delivered,Kitchen_ID,Item_ID,Distance_KM,Order_Value_USD,Customer_Rating
ORD-5172,2026-01-13 17:45:00,2026-01-13 17:51:21.151590,2026-01-13 18:00:13.840961,2026-01-13 18:33:35.586774,K01,105,14.13,28.53,3.1
ORD-5173,2026-01-26 12:05:00,2026-01-26 12:11:24.808959,2026-01-26 12:18:45.310576,2026-01-26 12:35:59.357957,K03,105,4.25,49.55,5.0
ORD-5174,2026-02-20 18:04:00,2026-02-20 18:13:08.251803,2026-02-20 18:17:36.132292,2026-02-20 18:49:11.858808,K01,102,11.13,38.79,3.5
ORD-5175,2026-02-01 19:10:00,2026-02-01 19:22:22.735124,2026-02-01 19:29:41.085867,2026-02-01 20:07:04.864035,K02,104,14.42,37.73,3.6
ORD-5176,2026-02-14 22:03:00,2026-02-14 22:13:27.484178,2026-02-14 22:15:47.190616,2026-02-14 22:50:43.772131,K01,103,12.61,26.59,1.2
ORD-5177,2026-01-07 13:06:00,2026-01-07 13:15:03.617705,2026-01-07 13:24:28.604290,2026-01-07 14:00:59.190237,K03,104,14.65,26.82,3.9
ORD-5178,2026-02-15 17:20:00,2026-02-15 17:29:57.188518,2026-02-15 17:39:47.657635,2026-02-15 17:48:32.741495,K03,104,1.06,15.01,4.5
ORD-5179,2026-01-19 10:08:00,2026-01-19 10:18:58.402979,2026-01-19 10:28:36.647089,2026-01-19 11:02:20.740729,K01,103,12.02,28.28,1.0
ORD-5180,2026-02-10 13:21:00,2026-02-10 13:33:21.443946,2026-02-10 13:41:50.817979,2026-02-10 13:55:15.438079,K01,104,3.76,22.34,5.0
ORD-5181,2026-02-16 17:41:00,2026-02-16 17:47:58.080896,2026-02-16 17:56:00.306280,2026-02-16 18:23:31.017710,K03,102,10.68,28.8,3.9
ORD-5182,2026-01-08 22:07:00,2026-01-08 22:22:45.060069,2026-01-08 22:27:34.366989,2026-01-08 22:38:52.643983,K03,101,2.16,39.3,4.8
ORD-5183,2026-02-16 13:03:00,2026-02-16 13:19:15.203235,2026-02-16 13:21:56.936443,2026-02-16 13:48:21.707443,K02,101,9.92,42.42,4.8
ORD-5184,2026-02-23 22:01:00,2026-02-23 22:17:27.373404,2026-02-23 22:23:45.737005,2026-02-23 22:49:50.957092,K03,101,9.23,33.58,3.7
ORD-5185,2026-01-29 19:07:00,2026-01-29 19:18:56.422504,2026-01-29 19:25:25.384112,2026-01-29 19:59:05.696975,K01,104,12.63,43.96,3.1
ORD-5186,2026-01-17 22:40:00,2026-01-17 22:47:37.384904,2026-01-17 22:55:17.103033,2026-01-17 23:29:30.499587,K02,103,13.24,37.2,1.1
ORD-5187,2026-01-28 10:22:00,2026-01-28 10:26:11.125365,2026-01-28 10:29:12.041198,2026-01-28 10:40:49.648501,K02,105,3.06,48.2,5.0
ORD-5188,2026-02-25 10:16:00,2026-02-25 10:24:49.233399,2026-02-25 10:28:45.556608,2026-02-25 10:43:45.524401,K02,102,3.55,25.12,5.0
ORD-5189,2026-02-08 11:19:00,2026-02-08 11:31:21.103867,2026-02-08 11:38:47.577028,2026-02-08 12:07:34.771251,K03,104,10.87,41.48,3.9
ORD-5190,2026-01-08 12:01:00,2026-01-08 12:08:15.428585,2026-01-08 12:16:17.657506,2026-01-08 12:45:33.336761,K03,105,10.64,34.02,3.9
ORD-5191,2026-02-26 22:56:00,2026-02-26 23:06:38.459281,2026-02-26 23:15:03.376402,2026-02-26 23:34:11.844619,K03,103,6.25,19.72,2.1
ORD-5192,2026-01-14 16:40:00,2026-01-14 16:46:22.131037,2026-01-14 16:50:18.340924,2026-01-14 17:15:40.551760,K03,105,9.91,49.63,5.0
ORD-5193,2026-01-24 15:26:00,2026-01-24 15:42:18.564694,2026-01-24 15:46:42.905088,2026-01-24 16:20:39.797436,K02,101,12.73,41.46,3.4
ORD-5194,2026-01-10 11:49:00,2026-01-10 11:58:55.221086,2026-01-10 12:04:50.525790,2026-01-10 12:17:01.572548,K02,104,2.07,32.09,5.0
ORD-5195,2026-03-01 18:49:00,2026-03-01 18:57:41.791031,2026-03-01 19:03:27.082986,2026-03-01 19:19:57.295535,K02,102,3.36,45.57,4.6
ORD-5196,2026-01-14 17:20:00,2026-01-14 17:28:42.501643,2026-01-14 17:37:44.889356,2026-01-14 18:09:56.651889,K02,103,11.68,20.48,1.0
ORD-5197,2026-02-12 10:02:00,2026-02-12 10:07:22.044851,2026-02-12 10:14:56.934250,2026-02-12 10:31:12.066611,K02,105,3.14,15.17,5.0
ORD-5198,2026-01-23 10:13:00,2026-01-23 10:20:47.307388,2026-01-23 10:30:04.814971,2026-01-23 10:40:39.553912,K03,102,1.52,48.63,5.0
ORD-5199,2026-02-09 21:26:00,2026-02-09 21:37:17.953248,2026-02-09 21:40:46.853847,2026-02-09 22:06:42.144599,K02,104,9.15,24.48,5.0
ORD-5200,2026-01-23 21:29:00,2026-01-23 21:39:17.562835,2026-01-23 21:41:24.487902,2026-01-23 21:59:52.513729,K01,103,6.27,48.28,2.6
ORD-5201,2026-01-12 15:00:00,2026-01-12 15:09:07.075099,2026-01-12 15:13:39.702420,2026-01-12 15:41:45.587174,K03,102,10.0,43.61,3.9
ORD-5202,2026-01-15 18:57:00,2026-01-15 19:06:19.098953,2026-01-15 19:08:19.285604,2026-01-15 19:36:24.582754,K03,104,11.41,18.54,3.0
ORD-5203,2026-01-15 15:09:00,2026-01-15 15:16:29.464943,2026-01-15 15:25:19.258037,2026-01-15 15:51:57.874231,K01,105,8.67,42.31,3.6
ORD-5204,2026-01-23 14:08:00,2026-01-23 14:15:06.692997,2026-01-23 14:22:01.602521,2026-01-23 14:37:21.352519,K01,103,3.72,48.58,3.1
ORD-5205,2026-03-01 20:11:00,2026-03-01 20:23:22.952115,2026-03-01 20:32:16.707520,2026-03-01 21:06:32.436222,K02,104,13.32,23.78,3.2
ORD-5206,2026-02-28 19:29:00,2026-02-28 19:37:11.167336,2026-02-28 19:45:03.364256,2026-02-28 20:18:20.279580,K03,103,11.64,17.42,1.3
ORD-5207,2026-02-16 16:19:00,2026-02-16 16:28:06.917561,2026-02-16 16:35:45.923836,2026-02-16 16:56:48.442924,K03,104,6.87,20.35,5.0
ORD-5208,2026-01-26 13:51:00,2026-01-26 13:55:10.248684,2026-01-26 14:04:22.724548,2026-01-26 14:25:41.213549,K02,105,7.75,30.41,3.1
ORD-5209,2026-01-12 17:48:00,2026-01-12 17:57:24.917742,2026-01-12 18:04:45.401710,2026-01-12 18:19:09.889060,K02,102,3.11,41.82,5.0
ORD-5210,2026-01-10 11:21:00,2026-01-10 11:26:57.889395,2026-01-10 11:32:54.824021,2026-01-10 11:49:51.972237,K02,105,4.84,34.95,5.0
ORD-5211,2026-01-30 17:31:00,2026-01-30 17:40:47.537361,2026-01-30 17:47:26.315252,2026-01-30 18:19:15.333110,K01,102,11.16,22.47,3.3
ORD-5212,2026-01-22 13:53:00,2026-01-22 13:58:44.570239,2026-01-22 14:07:10.847112,2026-01-22 14:44:06.787473,K03,105,13.61,17.68,3.4
ORD-5213,2026-02-20 18:03:00,2026-02-20 18:19:41.641336,2026-02-20 18:22:18.066991,2026-02-20 18:46:45.583044,K01,104,8.4,31.13,4.8
ORD-5214,2026-02-22 17:57:00,2026-02-22 18:11:47.892106,2026-02-22 18:19:14.593346,2026-02-22 18:50:58.406244,K02,101,11.93,37.09,3.1
ORD-5215,2026-03-02 14:39:00,2026-03-02 14:45:33.602438,2026-03-02 14:52:29.177387,2026-03-02 15:05:07.832302,K01,105,3.79,18.27,5.0
ORD-5216,2026-02-06 22:22:00,2026-02-06 22:37:24.360660,2026-02-06 22:42:47.489006,2026-02-06 23:08:03.859829,K02,104,9.5,30.12,4.0
ORD-5217,2026-01-24 13:02:00,2026-01-24 13:14:05.304894,2026-01-24 13:23:10.831630,2026-01-24 13:42:59.099104,K03,104,6.74,47.08,5.0
ORD-5218,2026-02-23 18:56:00,2026-02-23 19:02:44.538199,2026-02-23 19:05:16.963474,2026-02-23 19:15:05.684876,K01,102,1.59,29.93,5.0
ORD-5219,2026-02-19 15:42:00,2026-02-19 15:49:12.640094,2026-02-19 15:52:58.118253,2026-02-19 16:24:24.700896,K02,103,11.45,23.17,1.9
ORD-5220,2026-02-13 12:34:00,2026-02-13 12:50:27.592368,2026-02-13 12:52:45.025997,2026-02-13 13:09:48.611222,K03,101,4.83,36.2,4.6
ORD-5221,2026-02-15 17:18:00,2026-02-15 17:25:44.338051,2026-02-15 17:30:51.142897,2026-02-15 17:42:47.283305,K01,102,1.35,46.21,4.9
ORD-5222,2026-02-07 16:21:00,2026-02-07 16:30:44.043179,2026-02-07 16:39:03.668235,2026-02-07 17:13:05.442284,K01,102,13.39,39.82,3.8
ORD-5223,2026-02-18 19:04:00,2026-02-18 19:11:45.233499,2026-02-18 19:20:27.865222,2026-02-18 19:29:47.467236,K01,105,1.82,27.41,4.6
ORD-5224,2026-01-17 21:11:00,2026-01-17 21:21:04.789270,2026-01-17 21:24:14.142342,2026-01-17 21:51:42.452821,K01,103,9.35,45.86,1.5
ORD-5225,2026-01-31 22:49:00,2026-01-31 22:53:51.734102,2026-01-31 23:00:25.026463,2026-01-31 23:28:33.021086,K01,105,10.24,26.79,3.2
ORD-5226,2026-01-01 15:19:00,2026-01-01 15:26:40.866066,2026-01-01 15:30:43.634677,2026-01-01 16:03:40.034229,K03,103,13.2,21.85,1.0
ORD-5227,2026-02-04 17:13:00,2026-02-04 17:20:50.600264,2026-02-04 17:28:08.700752,2026-02-04 17:40:39.118312,K03,105,1.43,27.81,5.0
ORD-5228,2026-01-08 16:59:00,2026-01-08 17:03:04.012239,2026-01-08 17:12:39.797894,2026-01-08 17:30:07.384691,K02,105,4.28,28.69,4.5
ORD-5229,2026-01-20 11:06:00,2026-01-20 11:12:07.519291,2026-01-20 11:20:46.863794,2026-01-20 11:41:15.075088,K01,102,7.28,41.44,4.7
ORD-5230,2026-01-26 13:51:00,2026-01-26 13:59:10.287872,2026-01-26 14:03:31.405142,2026-01-26 14:28:27.617555,K01,102,8.84,21.91,5.0
ORD-5231,2026-01-16 17:44:00,2026-01-16 17:58:53.707930,2026-01-16 18:05:15.842958,2026-01-16 18:42:04.909306,K02,101,14.0,18.21,3.8
ORD-5232,2026-01-09 17:41:00,2026-01-09 17:48:21.580117,2026-01-09 17:54:09.762786,2026-01-09 18:15:27.442883,K01,105,6.77,32.05,4.5
ORD-5233,2026-01-26 16:24:00,2026-01-26 16:33:56.835904,2026-01-26 16:35:58.111234,2026-01-26 17:06:05.201980,K01,104,10.41,47.81,3.4
ORD-5234,2026-01-28 15:43:00,2026-01-28 15:56:05.456931,2026-01-28 16:00:19.899562,2026-01-28 16:16:57.840711,K02,101,4.47,30.11,5.0
ORD-5235,2026-02-24 14:58:00,2026-02-24 15:04:29.387772,2026-02-24 15:07:08.072365,2026-02-24 15:42:39.198808,K02,102,12.91,15.79,3.1
ORD-5236,2026-01-22 19:39:00,2026-01-22 19:53:26.096953,2026-01-22 19:58:35.525334,2026-01-22 20:23:26.829347,K02,101,8.71,32.41,3.6
ORD-5237,2026-02-03 14:46:00,2026-02-03 14:53:07.310843,2026-02-03 14:57:11.334624,2026-02-03 15:15:57.277628,K02,103,6.52,27.82,2.9
ORD-5238,2026-01-03 21:25:00,2026-01-03 21:41:09.179190,2026-01-03 21:49:51.214273,2026-01-03 22:18:17.241326,K01,101,11.32,15.15,3.4
ORD-5239,2026-02-13 20:36:00,2026-02-13 20:47:33.789153,2026-02-13 20:51:30.786985,2026-02-13 21:10:36.129548,K01,102,5.22,28.24,5.0
ORD-5240,2026-02-27 11:07:00,2026-02-27 11:23:04.761837,2026-02-27 11:29:26.603032,2026-02-27 11:40:18.039286,K01,101,1.51,16.59,5.0
ORD-5241,2026-02-18 15:59:00,2026-02-18 16:05:28.390845,2026-02-18 16:11:43.261012,2026-02-18 16:26:08.608504,K03,105,4.09,20.23,5.0
ORD-5242,2026-01-24 19:52:00,2026-01-24 19:59:38.957688,2026-01-24 20:04:16.990668,2026-01-24 20:31:53.324532,K02,105,9.76,36.81,3.8
ORD-5243,2026-01-09 15:42:00,2026-01-09 15:50:11.076389,2026-01-09 15:53:33.505407,2026-01-09 16:22:00.222688,K01,102,11.24,30.35,3.2
ORD-5244,2026-03-01 10:53:00,2026-03-01 11:02:45.353110,2026-03-01 11:12:09.643418,2026-03-01 11:35:25.146396,K03,102,8.08,39.69,3.4
ORD-5245,2026-01-15 17:05:00,2026-01-15 17:15:59.085494,2026-01-15 17:25:30.047738,2026-01-15 17:37:30.296691,K03,104,1.66,41.33,5.0
ORD-5246,2026-01-14 19:48:00,2026-01-14 19:56:42.822960,2026-01-14 20:01:22.453416,2026-01-14 20:12:55.292561,K03,103,1.97,22.44,3.7
ORD-5247,2026-01-18 19:28:00,2026-01-18 19:43:28.285744,2026-01-18 19:52:11.763787,2026-01-18 20:10:27.346364,K02,101,4.66,32.47,5.0
ORD-5248,2026-02-11 14:36:00,2026-02-11 14:45:39.360062,2026-02-11 14:49:32.878813,2026-02-11 15:20:37.769241,K03,102,10.84,39.33,3.4
ORD-5249,2026-01-29 19:09:00,2026-01-29 19:18:13.080686,2026-01-29 19:22:53.225770,2026-01-29 19:47:47.577037,K02,103,8.01,42.49,2.2
ORD-5250,2026-02-26 11:02:00,2026-02-26 11:06:51.287230,2026-02-26 11:09:26.416441,2026-02-26 11:44:09.359022,K02,105,12.7,35.33,3.8
ORD-5251,2026-01-11 10:21:00,2026-01-11 10:27:50.517504,2026-01-11 10:35:47.322843,2026-01-11 10:48:34.885066,K03,102,2.11,22.88,4.6
ORD-5252,2026-02-18 10:02:00,2026-02-18 10:10:26.072616,2026-02-18 10:16:38.919714,2026-02-18 10:32:33.492112,K02,102,5.1,41.99,5.0
ORD-5253,2026-01-23 14:06:00,2026-01-23 14:16:54.101852,2026-01-23 14:22:40.370549,2026-01-23 14:56:38.622888,K01,104,14.45,42.37,4.0
ORD-5254,2026-01-13 10:57:00,2026-01-13 11:08:13.148709,2026-01-13 11:10:53.313903,2026-01-13 11:40:40.955228,K01,104,11.63,24.86,3.7
ORD-5255,2026-01-01 13:10:00,2026-01-01 13:18:30.783727,2026-01-01 13:23:47.255483,2026-01-01 13:36:55.905078,K03,102,1.85,27.64,5.0
ORD-5256,2026-01-08 13:22:00,2026-01-08 13:27:16.782531,2026-01-08 13:31:11.817807,2026-01-08 13:54:09.961114,K02,105,7.42,48.98,4.6
ORD-5257,2026-02-04 15:26:00,2026-02-04 15:42:57.903296,2026-02-04 15:49:51.335153,2026-02-04 16:05:59.384894,K03,101,3.1,30.24,5.0
ORD-5258,2026-02-01 15:10:00,2026-02-01 15:21:06.332155,2026-02-01 15:25:53.287211,2026-02-01 15:36:39.299472,K03,104,1.77,16.39,4.8
ORD-5259,2026-02-13 19:14:00,2026-02-13 19:23:49.755281,2026-02-13 19:28:22.878792,2026-02-13 19:53:08.604515,K01,102,8.56,35.84,4.5
ORD-5260,2026-01-10 18:17:00,2026-01-10 18:23:20.528930,2026-01-10 18:30:57.256187,2026-01-10 19:03:04.826100,K03,105,12.74,47.37,3.1
ORD-5261,2026-02-09 13:24:00,2026-02-09 13:33:17.995478,2026-02-09 13:37:39.918894,2026-02-09 13:46:46.369920,K03,104,1.1,17.68,5.0
ORD-5262,2026-01-20 19:33:00,2026-01-20 19:40:25.857553,2026-01-20 19:45:15.360677,2026-01-20 20:02:50.315067,K02,103,6.21,16.03,2.4
ORD-5263,2026-02-24 18:37:00,2026-02-24 18:46:55.704979,2026-02-24 18:52:30.112327,2026-02-24 19:18:18.794239,K01,102,9.43,15.92,4.0
ORD-5264,2026-01-14 17:20:00,2026-01-14 17:30:15.451724,2026-01-14 17:39:06.087995,2026-01-14 18:05:56.933091,K02,104,8.85,46.69,3.6
ORD-5265,2026-01-25 22:50:00,2026-01-25 22:57:04.885457,2026-01-25 23:04:22.950591,2026-01-25 23:23:14.327464,K01,105,4.81,25.25,5.0
ORD-5266,2026-02-21 22:08:00,2026-02-21 22:12:46.691014,2026-02-21 22:20:26.053247,2026-02-21 22:36:48.289313,K01,105,4.45,29.38,5.0
ORD-5267,2026-01-06 11:52:00,2026-01-06 12:03:15.495887,2026-01-06 12:08:48.598090,2026-01-06 12:18:25.227803,K03,104,1.4,41.12,4.8
ORD-5268,2026-02-04 20:22:00,2026-02-04 20:38:53.271250,2026-02-04 20:45:17.051352,2026-02-04 21:19:45.003980,K01,101,13.14,42.92,3.9
ORD-5269,2026-01-17 17:36:00,2026-01-17 17:44:20.308508,2026-01-17 17:53:53.887233,2026-01-17 18:06:57.491472,K02,103,3.99,28.02,2.7
ORD-5270,2026-01-06 16:58:00,2026-01-06 17:11:48.775898,2026-01-06 17:14:36.637685,2026-01-06 17:49:20.463201,K02,101,12.39,41.44,3.5
ORD-5271,2026-01-02 20:43:00,2026-01-02 20:52:55.528869,2026-01-02 21:01:28.411496,2026-01-02 21:34:20.483651,K01,102,13.31,42.9,3.3
ORD-5272,2026-02-06 21:01:00,2026-02-06 21:23:04.680542,2026-02-06 21:32:31.852281,2026-02-06 21:46:14.998114,K01,101,2.11,15.64,5.0
ORD-5273,2026-01-31 14:56:00,2026-01-31 15:10:59.396954,2026-01-31 15:20:00.413490,2026-01-31 15:49:23.938894,K02,101,11.36,27.25,3.2
ORD-5274,2026-01-02 15:32:00,2026-01-02 15:46:51.255338,2026-01-02 15:52:29.259548,2026-01-02 16:05:18.735996,K03,101,1.79,20.32,4.7
ORD-5275,2026-01-28 20:29:00,2026-01-28 20:33:09.004209,2026-01-28 20:36:46.850118,2026-01-28 21:14:15.510255,K03,105,13.78,32.32,3.7
ORD-5276,2026-01-30 14:22:00,2026-01-30 14:27:06.050459,2026-01-30 14:31:38.115879,2026-01-30 14:41:12.962155,K03,105,1.89,22.35,5.0
ORD-5277,2026-01-07 15:18:00,2026-01-07 15:30:49.712420,2026-01-07 15:34:29.895682,2026-01-07 16:01:14.164414,K01,104,10.18,40.99,3.4
ORD-5278,2026-01-08 19:15:00,2026-01-08 19:21:09.934332,2026-01-08 19:26:06.316578,2026-01-08 19:38:57.049950,K03,105,3.59,33.1,4.7
ORD-5279,2026-01-17 11:24:00,2026-01-17 11:38:40.506745,2026-01-17 11:48:31.229124,2026-01-17 11:57:14.715558,K02,101,1.67,22.25,4.8
ORD-5280,2026-01-04 20:44:00,2026-01-04 20:53:25.261488,2026-01-04 20:56:49.926392,2026-01-04 21:31:07.440132,K01,102,13.24,47.52,3.1
ORD-5281,2026-02-24 22:19:00,2026-02-24 22:26:15.470738,2026-02-24 22:28:22.654320,2026-02-24 22:44:54.740555,K01,102,3.65,34.47,5.0
ORD-5282,2026-01-01 10:04:00,2026-01-01 10:09:12.388364,2026-01-01 10:18:01.915018,2026-01-01 10:44:52.563943,K03,105,9.1,39.32,3.8
ORD-5283,2026-01-25 14:51:00,2026-01-25 15:02:12.716716,2026-01-25 15:11:51.805437,2026-01-25 15:45:38.438701,K01,104,13.4,18.75,3.2
ORD-5284,2026-02-11 12:41:00,2026-02-11 12:48:38.736992,2026-02-11 12:50:52.514771,2026-02-11 13:09:52.403909,K02,102,4.54,44.0,4.6
ORD-5285,2026-01-02 19:36:00,2026-01-02 19:47:10.075076,2026-01-02 19:55:56.960592,2026-01-02 20:16:10.970304,K01,102,6.95,43.95,5.0
ORD-5286,2026-01-29 20:37:00,2026-01-29 20:48:07.507935,2026-01-29 20:57:34.600654,2026-01-29 21:15:49.726031,K01,104,6.42,40.13,4.7
ORD-5287,2026-02-13 20:34:00,2026-02-13 20:48:08.871635,2026-02-13 20:50:56.012578,2026-02-13 21:26:20.580801,K01,104,12.83,28.41,3.8
ORD-5288,2026-01-18 15:52:00,2026-01-18 16:01:29.835797,2026-01-18 16:04:12.668706,2026-01-18 16:15:05.043997,K02,104,1.72,34.68,4.7
ORD-5289,2026-01-04 21:09:00,2026-01-04 21:18:56.936357,2026-01-04 21:23:01.187698,2026-01-04 21:54:39.345953,K02,103,12.22,23.35,1.1
ORD-5290,2026-02-03 16:12:00,2026-02-03 16:17:26.031052,2026-02-03 16:23:15.474663,2026-02-03 16:58:00.325265,K02,105,13.78,21.13,3.8
ORD-5291,2026-02-02 20:57:00,2026-02-02 21:07:08.779782,2026-02-02 21:15:19.557467,2026-02-02 21:26:26.754241,K03,103,2.21,30.04,2.9
ORD-5292,2026-02-11 13:11:00,2026-02-11 13:15:58.399832,2026-02-11 13:22:45.148843,2026-02-11 13:52:58.093081,K03,105,11.47,19.61,3.4
ORD-5293,2026-02-26 11:24:00,2026-02-26 11:39:58.120157,2026-02-26 11:46:42.583215,2026-02-26 12:14:01.697410,K02,101,9.96,17.97,3.1
ORD-5294,2026-03-02 21:23:00,2026-03-02 21:28:45.237485,2026-03-02 21:33:55.716303,2026-03-02 21:45:38.939999,K03,105,2.7,27.37,4.8
ORD-5295,2026-02-01 11:28:00,2026-02-01 11:35:25.469481,2026-02-01 11:41:10.608475,2026-02-01 12:10:47.217028,K01,102,11.04,30.66,3.9
ORD-5296,2026-02-14 19:10:00,2026-02-14 19:19:55.166111,2026-02-14 19:23:17.950888,2026-02-14 19:48:56.321351,K02,104,8.67,40.12,4.6
ORD-5297,2026-02-12 21:18:00,2026-02-12 21:28:49.842470,2026-02-12 21:37:46.968905,2026-02-12 21:54:05.618103,K01,103,5.38,32.63,2.9
ORD-5298,2026-01-30 11:59:00,2026-01-30 12:06:19.811331,2026-01-30 12:11:26.510921,2026-01-30 12:46:53.635703,K02,105,12.92,49.51,3.2
ORD-5299,2026-01-03 16:23:00,2026-01-03 16:33:56.116805,2026-01-03 16:41:31.283373,2026-01-03 17:14:43.634205,K01,104,12.3,38.88,3.0
ORD-5300,2026-01-07 15:38:00,2026-01-07 15:47:41.611221,2026-01-07 15:53:17.827446,2026-01-07 16:06:47.436022,K02,102,2.65,20.41,5.0
ORD-5301,2026-02-20 14:18:00,2026-02-20 14:25:40.275468,2026-02-20 14:29:21.299474,2026-02-20 14:42:43.325288,K03,102,3.7,26.38,4.8
ORD-5302,2026-02-23 12:41:00,2026-02-23 12:45:24.817317,2026-02-23 12:51:51.585664,2026-02-23 13:12:19.797617,K03,105,6.96,28.28,4.7
ORD-5303,2026-01-17 10:33:00,2026-01-17 10:40:46.288945,2026-01-17 10:48:14.629617,2026-01-17 11:08:03.096456,K03,102,5.81,22.79,5.0
ORD-5304,2026-02-25 20:39:00,2026-02-25 20:51:41.644763,2026-02-25 20:58:54.676267,2026-02-25 21:18:32.819353,K02,104,5.52,46.29,4.9
ORD-5305,2026-01-16 14:47:00,2026-01-16 14:54:05.604829,2026-01-16 14:59:50.950351,2026-01-16 15:13:43.734563,K03,105,3.12,30.72,5.0
ORD-5306,2026-01-09 19:00:00,2026-01-09 19:21:53.480061,2026-01-09 19:30:59.949646,2026-01-09 19:42:20.027172,K03,101,1.18,19.18,5.0
ORD-5307,2026-01-27 10:20:00,2026-01-27 10:35:50.965903,2026-01-27 10:40:45.840595,2026-01-27 10:49:39.311357,K02,101,1.46,19.95,4.6
ORD-5308,2026-01-31 18:05:00,2026-01-31 18:14:30.550163,2026-01-31 18:20:26.306361,2026-01-31 18:33:27.501505,K03,102,1.97,33.08,4.6
ORD-5309,2026-02-12 22:35:00,2026-02-12 22:49:12.717373,2026-02-12 22:57:43.600630,2026-02-12 23:09:19.117168,K03,101,3.1,37.74,5.0
ORD-5310,2026-01-18 13:27:00,2026-01-18 13:40:12.370179,2026-01-18 13:48:39.936726,2026-01-18 14:27:06.175146,K03,101,14.72,18.26,3.7
ORD-5311,2026-01-02 11:11:00,2026-01-02 11:20:08.009894,2026-01-02 11:26:19.213887,2026-01-02 12:01:08.539783,K01,103,13.58,37.87,1.0
ORD-5312,2026-02-26 12:35:00,2026-02-26 12:39:06.495235,2026-02-26 12:43:50.695017,2026-02-26 12:54:01.810610,K01,105,1.78,38.11,5.0
ORD-5313,2026-01-06 11:32:00,2026-01-06 11:37:15.150068,2026-01-06 11:45:18.666236,2026-01-06 12:00:53.886646,K01,105,3.99,28.05,5.0
ORD-5314,2026-01-02 16:32:00,2026-01-02 16:41:56.753667,2026-01-02 16:46:43.318761,2026-01-02 17:08:39.677895,K01,104,6.0,17.17,5.0
ORD-5315,2026-01-07 12:08:00,2026-01-07 12:22:08.463759,2026-01-07 12:28:30.176582,2026-01-07 12:59:30.150406,K01,101,11.97,19.16,3.6
ORD-5316,2026-02-06 10:27:00,2026-02-06 10:37:38.969685,2026-02-06 10:41:29.638745,2026-02-06 11:03:21.507872,K01,104,8.07,31.12,4.8
ORD-5317,2026-02-27 14:51:00,2026-02-27 15:01:42.045058,2026-02-27 15:09:23.960411,2026-02-27 15:42:02.750252,K02,103,11.73,25.61,1.3
ORD-5318,2026-02-01 12:08:00,2026-02-01 12:19:58.458667,2026-02-01 12:23:21.777600,2026-02-01 12:42:17.208440,K03,104,6.64,34.21,4.7
ORD-5319,2026-02-21 20:25:00,2026-02-21 20:31:58.842172,2026-02-21 20:36:35.251518,2026-02-21 21:09:50.006502,K02,102,12.8,39.08,3.8
ORD-5320,2026-01-10 19:06:00,2026-01-10 19:13:40.812928,2026-01-10 19:17:33.310883,2026-01-10 19:48:29.451111,K02,102,12.61,19.4,3.5
ORD-5321,2026-02-24 22:51:00,2026-02-24 22:57:39.127085,2026-02-24 23:02:49.606973,2026-02-24 23:34:27.908622,K02,105,11.58,42.86,3.2
ORD-5322,2026-01-04 19:44:00,2026-01-04 19:50:14.270581,2026-01-04 19:57:10.590258,2026-01-04 20:25:09.157589,K02,105,10.53,33.89,3.0
ORD-5323,2026-02-23 12:11:00,2026-02-23 12:26:31.777885,2026-02-23 12:35:41.567509,2026-02-23 12:48:42.838549,K03,101,2.34,42.22,5.0
ORD-5324,2026-01-19 21:14:00,2026-01-19 21:23:25.475205,2026-01-19 21:27:49.488910,2026-01-19 22:04:27.573554,K02,104,13.42,38.93,3.7
ORD-5325,2026-01-25 11:27:00,2026-01-25 11:33:37.527154,2026-01-25 11:42:38.900310,2026-01-25 11:53:24.687640,K02,105,1.57,20.6,5.0
ORD-5326,2026-02-25 14:46:00,2026-02-25 14:56:33.538846,2026-02-25 15:03:24.776729,2026-02-25 15:14:37.698504,K02,104,1.06,48.01,5.0
ORD-5327,2026-01-02 15:18:00,2026-01-02 15:33:48.746840,2026-01-02 15:41:53.918486,2026-01-02 16:06:07.052177,K03,101,9.1,18.95,3.6
ORD-5328,2026-01-19 21:15:00,2026-01-19 21:21:30.297848,2026-01-19 21:29:42.406655,2026-01-19 22:03:30.997145,K01,105,13.37,37.5,3.4
ORD-5329,2026-01-20 13:14:00,2026-01-20 13:27:07.461663,2026-01-20 13:33:09.757424,2026-01-20 13:48:31.153019,K02,101,3.89,20.38,5.0
ORD-5330,2026-02-03 13:26:00,2026-02-03 13:34:35.991588,2026-02-03 13:41:48.299434,2026-02-03 14:06:31.946633,K02,102,8.55,48.48,3.8
ORD-5331,2026-01-02 14:15:00,2026-01-02 14:26:37.971108,2026-01-02 14:29:26.166931,2026-01-02 14:51:08.314478,K02,104,7.66,41.26,5.0
ORD-5332,2026-02-13 18:56:00,2026-02-13 19:09:18.584271,2026-02-13 19:12:26.044042,2026-02-13 19:30:03.682734,K03,103,4.66,48.47,2.5
ORD-5333,2026-01-11 15:29:00,2026-01-11 15:42:04.666495,2026-01-11 15:45:36.244481,2026-01-11 16:02:27.524941,K03,101,4.95,27.37,4.5
ORD-5334,2026-01-02 13:36:00,2026-01-02 13:45:47.303734,2026-01-02 13:54:12.124865,2026-01-02 14:21:51.750726,K03,102,10.18,49.09,3.4
